,id,date,time,quantity,location,unit_price,category,product,detail,sales,month,day,year,weekday,hour,time_of_day
101715,101969,2023-05-20,10:46:05,1,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,May,20,2023,Saturday,10,Morning
101716,101970,2023-05-20,10:46:13,1,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,May,20,2023,Saturday,10,Morning
101717,101971,2023-05-20,10:46:44,2,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,May,20,2023,Saturday,10,Morning
101718,101972,2023-05-20,10:47:13,2,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,May,20,2023,Saturday,10,Morning
101719,101973,2023-05-20,10:47:13,1,Hell's Kitchen,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,20,2023,Saturday,10,Morning
101720,101974,2023-05-20,10:47:44,2,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,May,20,2023,Saturday,10,Morning
101721,101975,2023-05-20,10:47:59,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,May,20,2023,Saturday,10,Morning
101722,101976,2023-05-20,10:47:59,1,Lower Manhattan,3.25,Bakery,Scone,Cranberry Scone,3.25,May,20,2023,Saturday,10,Morning
101723,101977,2023-05-20,10:47:59,1,Lower Manhattan,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6,May,20,2023,Saturday,10,Morning
101724,101978,2023-05-20,10:48:43,1,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,May,20,2023,Saturday,10,Morning
101725,101979,2023-05-20,10:48:43,1,Hell's Kitchen,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,20,2023,Saturday,10,Morning
101726,101980,2023-05-20,10:49:07,1,Astoria,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,May,20,2023,Saturday,10,Morning
101727,101981,2023-05-20,10:50:43,1,Astoria,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,May,20,2023,Saturday,10,Morning
101728,101982,2023-05-20,10:50:43,1,Astoria,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,20,2023,Saturday,10,Morning
101729,101983,2023-05-20,10:50:57,1,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,May,20,2023,Saturday,10,Morning
101730,101984,2023-05-20,10:50:57,1,Hell's Kitchen,3.75,Bakery,Pastry,Almond Croissant,3.75,May,20,2023,Saturday,10,Morning
101731,101985,2023-05-20,10:52:25,1,Lower Manhattan,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,May,20,2023,Saturday,10,Morning
101732,101986,2023-05-20,10:53:18,1,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,20,2023,Saturday,10,Morning
101733,101987,2023-05-20,10:53:33,2,Lower Manhattan,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,May,20,2023,Saturday,10,Morning
101734,101988,2023-05-20,10:53:45,1,Astoria,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,20,2023,Saturday,10,Morning
101735,101989,2023-05-20,10:54:55,1,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,May,20,2023,Saturday,10,Morning
101736,101990,2023-05-20,10:55:03,1,Lower Manhattan,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,May,20,2023,Saturday,10,Morning
101737,101991,2023-05-20,10:55:03,1,Lower Manhattan,2.65,Bakery,Scone,Ginger Scone,2.65,May,20,2023,Saturday,10,Morning
101738,101992,2023-05-20,10:55:36,1,Lower Manhattan,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,May,20,2023,Saturday,10,Morning
101739,101993,2023-05-20,10:55:36,1,Lower Manhattan,2.65,Bakery,Scone,Ginger Scone,2.65,May,20,2023,Saturday,10,Morning
101740,101994,2023-05-20,10:56:44,1,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,May,20,2023,Saturday,10,Morning
101741,101995,2023-05-20,10:57:13,1,Lower Manhattan,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,20,2023,Saturday,10,Morning
101742,101996,2023-05-20,10:57:47,1,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,20,2023,Saturday,10,Morning
101743,101997,2023-05-20,10:57:47,1,Hell's Kitchen,3.75,Bakery,Pastry,Almond Croissant,3.75,May,20,2023,Saturday,10,Morning
101744,101998,2023-05-20,10:58:21,1,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,May,20,2023,Saturday,10,Morning
101745,101999,2023-05-20,10:58:31,1,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,May,20,2023,Saturday,10,Morning
101746,102000,2023-05-20,10:59:20,2,Hell's Kitchen,4.25,Coffee,Barista Espresso,Latte Rg,8.5,May,20,2023,Saturday,10,Morning
101747,102001,2023-05-20,10:59:20,1,Hell's Kitchen,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,May,20,2023,Saturday,10,Morning
101748,102002,2023-05-20,10:59:39,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,20,2023,Saturday,10,Morning
101749,102003,2023-05-20,10:59:59,1,Astoria,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,May,20,2023,Saturday,10,Morning
101750,102004,2023-05-20,11:01:45,2,Lower Manhattan,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,May,20,2023,Saturday,11,Morning
101751,102005,2023-05-20,11:02:14,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,20,2023,Saturday,11,Morning
101752,102006,2023-05-20,11:10:18,3,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,6.6000000000000005,May,20,2023,Saturday,11,Morning
101753,102007,2023-05-20,11:12:32,3,Lower Manhattan,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,7.5,May,20,2023,Saturday,11,Morning
101754,102008,2023-05-20,11:12:32,1,Lower Manhattan,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,19.75,May,20,2023,Saturday,11,Morning
101755,102009,2023-05-20,11:25:10,1,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,20,2023,Saturday,11,Morning
101756,102010,2023-05-20,11:25:10,1,Lower Manhattan,3.25,Bakery,Scone,Cranberry Scone,3.25,May,20,2023,Saturday,11,Morning
101757,102011,2023-05-20,11:25:36,1,Astoria,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,20,2023,Saturday,11,Morning
101758,102012,2023-05-20,11:29:09,1,Astoria,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,May,20,2023,Saturday,11,Morning
101759,102013,2023-05-20,11:31:25,1,Astoria,3.0,Coffee,Barista Espresso,Espresso shot,3.0,May,20,2023,Saturday,11,Morning
101760,102014,2023-05-20,11:31:25,1,Astoria,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,20,2023,Saturday,11,Morning
101761,102015,2023-05-20,11:32:37,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,20,2023,Saturday,11,Morning
101762,102016,2023-05-20,11:33:47,1,Astoria,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,May,20,2023,Saturday,11,Morning
101763,102017,2023-05-20,11:39:37,1,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,May,20,2023,Saturday,11,Morning
101764,102018,2023-05-20,11:39:37,1,Lower Manhattan,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,20,2023,Saturday,11,Morning
101765,102019,2023-05-20,11:42:49,2,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,20,2023,Saturday,11,Morning
101766,102020,2023-05-20,11:44:05,2,Hell's Kitchen,4.25,Coffee,Barista Espresso,Latte Rg,8.5,May,20,2023,Saturday,11,Morning
101767,102021,2023-05-20,11:44:05,2,Hell's Kitchen,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,May,20,2023,Saturday,11,Morning
101768,102022,2023-05-20,11:44:05,1,Hell's Kitchen,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,20,2023,Saturday,11,Morning
101769,102023,2023-05-20,11:45:05,1,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,May,20,2023,Saturday,11,Morning
101770,102024,2023-05-20,11:45:05,1,Astoria,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,20,2023,Saturday,11,Morning
101771,102025,2023-05-20,11:45:11,1,Lower Manhattan,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,May,20,2023,Saturday,11,Morning
101772,102026,2023-05-20,11:45:11,1,Lower Manhattan,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,20,2023,Saturday,11,Morning
101773,102027,2023-05-20,11:46:07,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,May,20,2023,Saturday,11,Morning
101774,102028,2023-05-20,11:48:17,2,Lower Manhattan,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,May,20,2023,Saturday,11,Morning
101775,102029,2023-05-20,11:48:27,1,Hell's Kitchen,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,May,20,2023,Saturday,11,Morning
101776,102030,2023-05-20,11:49:19,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,May,20,2023,Saturday,11,Morning
101777,102031,2023-05-20,11:49:19,1,Lower Manhattan,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,20,2023,Saturday,11,Morning
101778,102032,2023-05-20,11:52:28,1,Hell's Kitchen,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,May,20,2023,Saturday,11,Morning
101779,102033,2023-05-20,11:56:20,1,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,May,20,2023,Saturday,11,Morning
101780,102034,2023-05-20,11:56:20,1,Lower Manhattan,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,20,2023,Saturday,11,Morning
101781,102035,2023-05-20,11:56:47,3,Lower Manhattan,3.0,Tea,Brewed Black tea,English Breakfast Lg,9.0,May,20,2023,Saturday,11,Morning
101782,102036,2023-05-20,11:56:47,1,Lower Manhattan,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,20,2023,Saturday,11,Morning
101783,102037,2023-05-20,11:58:36,1,Astoria,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,May,20,2023,Saturday,11,Morning
101784,102038,2023-05-20,11:58:36,1,Astoria,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95,May,20,2023,Saturday,11,Morning
101785,102039,2023-05-20,12:01:08,1,Astoria,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,20,2023,Saturday,12,Afternoon
101786,102040,2023-05-20,12:01:48,1,Hell's Kitchen,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,May,20,2023,Saturday,12,Afternoon
101787,102041,2023-05-20,12:03:06,1,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,May,20,2023,Saturday,12,Afternoon
101788,102042,2023-05-20,12:04:16,2,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,May,20,2023,Saturday,12,Afternoon
101789,102043,2023-05-20,12:06:29,2,Hell's Kitchen,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,May,20,2023,Saturday,12,Afternoon
101790,102044,2023-05-20,12:13:56,3,Lower Manhattan,4.25,Coffee,Barista Espresso,Cappuccino Lg,12.75,May,20,2023,Saturday,12,Afternoon
101791,102045,2023-05-20,12:13:56,2,Lower Manhattan,0.8,Flavours,Regular syrup,Carmel syrup,1.6,May,20,2023,Saturday,12,Afternoon
101792,102046,2023-05-20,12:13:56,1,Lower Manhattan,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,20,2023,Saturday,12,Afternoon
101793,102047,2023-05-20,12:18:28,2,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,20,2023,Saturday,12,Afternoon
101794,102048,2023-05-20,12:19:32,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,May,20,2023,Saturday,12,Afternoon
101795,102049,2023-05-20,12:20:08,1,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,May,20,2023,Saturday,12,Afternoon
101796,102050,2023-05-20,12:20:08,1,Astoria,3.25,Bakery,Scone,Cranberry Scone,3.25,May,20,2023,Saturday,12,Afternoon
101797,102051,2023-05-20,12:23:07,1,Lower Manhattan,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,May,20,2023,Saturday,12,Afternoon
101798,102052,2023-05-20,12:25:55,1,Astoria,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,May,20,2023,Saturday,12,Afternoon
101799,102053,2023-05-20,12:34:03,1,Astoria,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,May,20,2023,Saturday,12,Afternoon
101800,102054,2023-05-20,12:34:36,1,Astoria,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,May,20,2023,Saturday,12,Afternoon
101801,102055,2023-05-20,12:34:36,1,Astoria,8.95,Loose Tea,Chai tea,Traditional Blend Chai,8.95,May,20,2023,Saturday,12,Afternoon
101802,102056,2023-05-20,12:37:15,2,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,May,20,2023,Saturday,12,Afternoon
101803,102057,2023-05-20,12:37:46,3,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,6.0,May,20,2023,Saturday,12,Afternoon
101804,102058,2023-05-20,12:37:46,1,Lower Manhattan,3.25,Bakery,Scone,Ginger Scone,3.25,May,20,2023,Saturday,12,Afternoon
101805,102059,2023-05-20,12:37:46,1,Lower Manhattan,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,May,20,2023,Saturday,12,Afternoon
101806,102060,2023-05-20,12:38:10,2,Hell's Kitchen,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,20,2023,Saturday,12,Afternoon
101807,102061,2023-05-20,12:39:04,1,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,May,20,2023,Saturday,12,Afternoon
101808,102062,2023-05-20,12:39:04,1,Astoria,3.75,Bakery,Pastry,Almond Croissant,3.75,May,20,2023,Saturday,12,Afternoon
101809,102063,2023-05-20,12:39:11,3,Lower Manhattan,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,May,20,2023,Saturday,12,Afternoon
101810,102064,2023-05-20,12:39:11,1,Lower Manhattan,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,20,2023,Saturday,12,Afternoon
101811,102065,2023-05-20,12:42:36,2,Hell's Kitchen,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,May,20,2023,Saturday,12,Afternoon
101812,102066,2023-05-20,12:43:11,1,Astoria,3.75,Coffee,Barista Espresso,Cappuccino,3.75,May,20,2023,Saturday,12,Afternoon
101813,102067,2023-05-20,12:43:11,1,Astoria,3.25,Bakery,Scone,Ginger Scone,3.25,May,20,2023,Saturday,12,Afternoon
101814,102068,2023-05-20,12:46:55,1,Astoria,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,May,20,2023,Saturday,12,Afternoon
101815,102069,2023-05-20,12:46:55,1,Astoria,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,20,2023,Saturday,12,Afternoon
101816,102070,2023-05-20,12:53:07,1,Astoria,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,May,20,2023,Saturday,12,Afternoon
101817,102071,2023-05-20,12:55:16,2,Lower Manhattan,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,20,2023,Saturday,12,Afternoon
101818,102072,2023-05-20,13:01:34,2,Hell's Kitchen,0.8,Flavours,Regular syrup,Carmel syrup,1.6,May,20,2023,Saturday,13,Afternoon
101819,102073,2023-05-20,13:01:34,1,Hell's Kitchen,3.25,Bakery,Scone,Cranberry Scone,3.25,May,20,2023,Saturday,13,Afternoon
101820,102074,2023-05-20,13:03:28,1,Astoria,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,May,20,2023,Saturday,13,Afternoon
101821,102075,2023-05-20,13:04:27,1,Lower Manhattan,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,20,2023,Saturday,13,Afternoon
101822,102076,2023-05-20,13:04:27,1,Lower Manhattan,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,May,20,2023,Saturday,13,Afternoon
101823,102077,2023-05-20,13:05:05,2,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,May,20,2023,Saturday,13,Afternoon
101824,102078,2023-05-20,13:05:05,1,Lower Manhattan,3.25,Bakery,Scone,Ginger Scone,3.25,May,20,2023,Saturday,13,Afternoon
101825,102079,2023-05-20,13:07:04,1,Astoria,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,May,20,2023,Saturday,13,Afternoon
101826,102080,2023-05-20,13:07:04,1,Astoria,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,20,2023,Saturday,13,Afternoon
101827,102081,2023-05-20,13:08:39,1,Lower Manhattan,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,May,20,2023,Saturday,13,Afternoon
101828,102082,2023-05-20,13:08:39,1,Lower Manhattan,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai,10.95,May,20,2023,Saturday,13,Afternoon
101829,102083,2023-05-20,13:09:04,1,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,May,20,2023,Saturday,13,Afternoon
101830,102084,2023-05-20,13:09:04,1,Hell's Kitchen,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,20,2023,Saturday,13,Afternoon
101831,102085,2023-05-20,13:09:26,2,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,May,20,2023,Saturday,13,Afternoon
101832,102086,2023-05-20,13:10:21,1,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,May,20,2023,Saturday,13,Afternoon
101833,102087,2023-05-20,13:11:24,1,Astoria,3.75,Coffee,Barista Espresso,Cappuccino,3.75,May,20,2023,Saturday,13,Afternoon
101834,102088,2023-05-20,13:14:34,1,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,May,20,2023,Saturday,13,Afternoon
101835,102089,2023-05-20,13:15:28,1,Astoria,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,20,2023,Saturday,13,Afternoon
101836,102090,2023-05-20,13:15:28,1,Astoria,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,May,20,2023,Saturday,13,Afternoon
101837,102091,2023-05-20,13:15:58,2,Hell's Kitchen,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,20,2023,Saturday,13,Afternoon
101838,102092,2023-05-20,13:15:58,1,Hell's Kitchen,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,20,2023,Saturday,13,Afternoon
101839,102093,2023-05-20,13:16:15,3,Lower Manhattan,4.25,Coffee,Barista Espresso,Cappuccino Lg,12.75,May,20,2023,Saturday,13,Afternoon
101840,102094,2023-05-20,13:16:15,2,Lower Manhattan,0.8,Flavours,Regular syrup,Carmel syrup,1.6,May,20,2023,Saturday,13,Afternoon
101841,102095,2023-05-20,13:18:42,1,Astoria,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,20,2023,Saturday,13,Afternoon
101842,102096,2023-05-20,13:18:42,1,Astoria,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,May,20,2023,Saturday,13,Afternoon
101843,102097,2023-05-20,13:18:42,1,Astoria,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,22.5,May,20,2023,Saturday,13,Afternoon
101844,102098,2023-05-20,13:19:03,1,Astoria,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,May,20,2023,Saturday,13,Afternoon
101845,102099,2023-05-20,13:21:38,1,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,May,20,2023,Saturday,13,Afternoon
101846,102100,2023-05-20,13:23:56,1,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,May,20,2023,Saturday,13,Afternoon
101847,102101,2023-05-20,13:29:54,1,Lower Manhattan,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,May,20,2023,Saturday,13,Afternoon
101848,102102,2023-05-20,13:29:54,1,Lower Manhattan,3.25,Bakery,Scone,Ginger Scone,3.25,May,20,2023,Saturday,13,Afternoon
101849,102103,2023-05-20,13:36:17,1,Astoria,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,May,20,2023,Saturday,13,Afternoon
101850,102104,2023-05-20,13:36:17,1,Astoria,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,20,2023,Saturday,13,Afternoon
101851,102105,2023-05-20,13:39:32,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,May,20,2023,Saturday,13,Afternoon
101852,102106,2023-05-20,13:39:32,1,Hell's Kitchen,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,20,2023,Saturday,13,Afternoon
101853,102107,2023-05-20,13:44:50,2,Hell's Kitchen,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,May,20,2023,Saturday,13,Afternoon
101854,102108,2023-05-20,13:46:44,1,Lower Manhattan,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,May,20,2023,Saturday,13,Afternoon
101855,102109,2023-05-20,13:46:44,1,Lower Manhattan,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,20,2023,Saturday,13,Afternoon
101856,102110,2023-05-20,13:48:24,1,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,May,20,2023,Saturday,13,Afternoon
101857,102111,2023-05-20,13:48:24,1,Astoria,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,20,2023,Saturday,13,Afternoon
101858,102112,2023-05-20,13:48:42,1,Astoria,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,May,20,2023,Saturday,13,Afternoon
101859,102113,2023-05-20,13:48:42,1,Astoria,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,20,2023,Saturday,13,Afternoon
101860,102114,2023-05-20,13:51:11,3,Lower Manhattan,4.25,Coffee,Barista Espresso,Latte Rg,12.75,May,20,2023,Saturday,13,Afternoon
101861,102115,2023-05-20,13:51:11,1,Lower Manhattan,0.8,Flavours,Regular syrup,Carmel syrup,0.8,May,20,2023,Saturday,13,Afternoon
101862,102116,2023-05-20,13:51:55,1,Astoria,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,May,20,2023,Saturday,13,Afternoon
101863,102117,2023-05-20,13:52:11,1,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,May,20,2023,Saturday,13,Afternoon
101864,102118,2023-05-20,13:52:11,1,Astoria,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,20,2023,Saturday,13,Afternoon
101865,102119,2023-05-20,13:52:48,2,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,May,20,2023,Saturday,13,Afternoon
101866,102120,2023-05-20,13:54:31,1,Astoria,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,20,2023,Saturday,13,Afternoon
101867,102121,2023-05-20,13:54:31,1,Astoria,3.25,Bakery,Scone,Cranberry Scone,3.25,May,20,2023,Saturday,13,Afternoon
101868,102122,2023-05-20,13:57:27,1,Astoria,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,May,20,2023,Saturday,13,Afternoon
101869,102123,2023-05-20,13:57:30,2,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,May,20,2023,Saturday,13,Afternoon
101870,102124,2023-05-20,13:58:02,3,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,9.0,May,20,2023,Saturday,13,Afternoon
101871,102125,2023-05-20,13:58:51,2,Lower Manhattan,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,May,20,2023,Saturday,13,Afternoon
101872,102126,2023-05-20,14:03:25,1,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,May,20,2023,Saturday,14,Afternoon
101873,102127,2023-05-20,14:04:59,1,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,May,20,2023,Saturday,14,Afternoon
101874,102128,2023-05-20,14:06:28,1,Hell's Kitchen,3.0,Coffee,Barista Espresso,Espresso shot,3.0,May,20,2023,Saturday,14,Afternoon
101875,102129,2023-05-20,14:06:28,2,Hell's Kitchen,0.8,Flavours,Regular syrup,Carmel syrup,1.6,May,20,2023,Saturday,14,Afternoon
101876,102130,2023-05-20,14:07:52,2,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,May,20,2023,Saturday,14,Afternoon
101877,102131,2023-05-20,14:08:51,1,Hell's Kitchen,3.0,Coffee,Barista Espresso,Espresso shot,3.0,May,20,2023,Saturday,14,Afternoon
101878,102132,2023-05-20,14:08:51,1,Hell's Kitchen,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,May,20,2023,Saturday,14,Afternoon
101879,102133,2023-05-20,14:08:51,1,Hell's Kitchen,3.75,Bakery,Pastry,Almond Croissant,3.75,May,20,2023,Saturday,14,Afternoon
101880,102134,2023-05-20,14:12:14,1,Astoria,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,May,20,2023,Saturday,14,Afternoon
101881,102135,2023-05-20,14:12:14,1,Astoria,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,20,2023,Saturday,14,Afternoon
101882,102136,2023-05-20,14:17:27,2,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,May,20,2023,Saturday,14,Afternoon
101883,102137,2023-05-20,14:20:11,1,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,May,20,2023,Saturday,14,Afternoon
101884,102138,2023-05-20,14:20:11,1,Hell's Kitchen,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,20,2023,Saturday,14,Afternoon
101885,102139,2023-05-20,14:21:43,1,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,May,20,2023,Saturday,14,Afternoon
101886,102140,2023-05-20,14:23:08,2,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,May,20,2023,Saturday,14,Afternoon
